subject,exp_org,exp_rev,image,label,category
25,"muscular face and neck, rectangular small ears on head, long face, hairy neck","muscular face and neck, rectangular small ears on head, long face, hairy neck",horse1.jpg,Horse,Natural
25,"brown, muscular body four legs, long face small triangular ears, hair neck and tail, pretty long hair, runs","brown, muscular body four legs, long face small triangular ears, hair neck and tail, pretty long hair, runs",horse2.jpg,Horse,Natural
25,"long face with nose and mouth at the edge of the face, eyes on either side of long head, hairy neck","long face with nose and mouth at the edge of the face, eyes on either side of long head, hairy neck",horse3.jpg,Horse,Natural
25,"four legs, brown, long snout, glossy, hair on its neck","four legs, brown, long snout, glossy, hair on its neck",horse4.jpg,Horse,Natural
25,"muscular brown body muscular legs, hairy tail, long face, small triangle ears, hair on top of head and neck","muscular brown body muscular legs, hairy tail, long face, small triangle ears, hair on top of head and neck",horse5.jpg,Horse,Natural
25,"long thick neck and body, hair neck and tail, big face, four muscular legs","long thick neck and body, hair neck and tail, big face, four muscular legs",horse6.jpg,Horse,Natural
25,"brown muscular with soft hair on neck, long face, small triangular ears","brown muscular with soft hair on neck, long face, small triangular ears",horse7.jpg,Horse,Natural
25,"muscular brown face, long face, eyes on either side of face, non-spiky rough hair on the neck","muscular brown face, long face, eyes on either side of face, non-spiky rough hair on the neck",horse8.jpg,Horse,Natural
26,"long face, small ears","long face, small ears",horse1.jpg,Horse,Natural
26,"long face, running and small ears","long face, running and small ears",horse2.jpg,Horse,Natural
26,"long face, small ears","long face, small ears",horse3.jpg,Horse,Natural
26,"4 legs, long face, big","four legs, long face, big",horse4.jpg,Horse,Natural
26,"long legs, long fairs, hair on the head","long legs, long fairs, hair on the head",horse5.jpg,Horse,Natural
26,"long tail, long legs long face","long tail, long legs long face",horse6.jpg,Horse,Natural
26,"brown, hair around the head, 2 sharp ears","brown, hair around the head, two sharp ears",horse7.jpg,Horse,Natural
26,"long face, 2 ears, hairs on the neck","long face, two ears, hairs on the neck",horse8.jpg,Horse,Natural
27,"four legged mammal, runs fast","four legged mammal, runs fast",horse1.jpg,Horse,Natural
27,"a four legged animal, can run fast","a four legged animal, can run fast",horse2.jpg,Horse,Natural
27,"a four legged animal, runs fast, used for transportation in old days","a four legged animal, runs fast, used for transportation in old days",horse3.jpg,Horse,Natural
27,"four legged mammal, runs fast","four legged mammal, runs fast",horse4.jpg,Horse,Natural
27,"a four legged animal, runs fast, used for carriages old days","a four legged animal, runs fast, used for carriages old days",horse5.jpg,Horse,Natural
27,"four legged mammal, runs fast","four legged mammal, runs fast",horse6.jpg,Horse,Natural
27,"four legged mammal, runs fast","four legged mammal, runs fast",horse7.jpg,Horse,Natural
27,"four legged mammal, runs fast","four legged mammal, runs fast",horse8.jpg,Horse,Natural
28,four legged mammal that runs fast,four legged mammal that runs fast,horse1.jpg,Horse,Natural
28,"mammal, four legs, beautiful hair","mammal, four legs, beautiful hair",horse2.jpg,Horse,Natural
28,four legged mammal,four legged mammal,horse3.jpg,Horse,Natural
28,a four-legged animal that an run very fast,a four-legged animal that an run very fast,horse4.jpg,Horse,Natural
28,four-legged mammal who runs fast,four-legged mammal who runs fast,horse5.jpg,Horse,Natural
28,a four-legged mammal with a tail and a mane,a four-legged mammal with a tail and a mane,horse6.jpg,Horse,Natural
28,a four-legged animal with a beautful tail and mane,a four-legged animal with a beautful tail and mane,horse7.jpg,Horse,Natural
28,an animal that runs very fast and has a mane,an animal that runs very fast and has a mane,horse8.jpg,Horse,Natural
29,"brown animal with fur and long tail, human can sit on them, move fast","brown animal with fur and long tail, human can sit on them, move fast",horse1.jpg,Horse,Natural
29,"run fast, long legs and tails, a kind of animal, human can sit on them","run fast, long legs and tails, a kind of animal, human can sit on them",horse2.jpg,Horse,Natural
29,"animal with four long legs, can run fast, stand tall, usually small eyes, eat grass","animal with four long legs, can run fast, stand tall, usually small eyes, eat grass",horse3.jpg,Horse,Natural
29,"brown animal, long legs and tails, eat grass, human can sit on thme","brown animal, long legs and tails, eat grass, human can sit on thme",horse4.jpg,Horse,Natural
29,"it is a kind of animal with fur and long legs, it can run fast","it is a kind of animal with fur and long legs, it can run fast",horse5.jpg,Horse,Natural
29,"eat grass, human can sit on them, an animal long tails long legs","eat grass, human can sit on them, an animal long tails long legs",horse6.jpg,Horse,Natural
29,"animal with four legs, human can sit on them, long tails, have fur","animal with four legs, human can sit on them, long tails, have fur",horse7.jpg,Horse,Natural
29,"brown animal with long fur, human can sit on them","brown animal with long fur, human can sit on them",horse8.jpg,Horse,Natural
30,"animal, people race them for gambling, they run very fast","animal, people race them for gambling, they run very fast",horse1.jpg,Horse,Natural
30,"animal, runs fast, people keep them for racing in gambling","animal, runs fast, people keep them for racing in gambling",horse2.jpg,Horse,Natural
30,"animal, usually found in farm, runs fast, with four legs, people race them in gambling","animal, usually found in farm, runs fast, with four legs, people race them in gambling",horse3.jpg,Horse,Natural
30,"animal, runs fast, eats grass or wheat, people race them in gambling","animal, runs fast, eats grass or wheat, people race them in gambling",horse4.jpg,Horse,Natural
30,"animal, with four legs, run very fast, usually found in farm, people race them in gambling","animal, with four legs, run very fast, usually found in farm, people race them in gambling",horse5.jpg,Horse,Natural
30,"animal, runs fast, can be found in farm, people use them in racing for gambling","animal, runs fast, can be found in farm, people use them in racing for gambling",horse6.jpg,Horse,Natural
30,"animal, live in farms and barns, eat wheat and grass, runs fast, people race them in gambling","animal, live in farms and barns, eat wheat and grass, runs fast, people race them in gambling",horse7.jpg,Horse,Natural
30,"animal, usually found in farm, runs fast, with 4 legs, peope race hem in gabling or to pull a carriage","animal, usually found in farm, runs fast, with four legs, peope race hem in gabling or to pull a carriage",horse8.jpg,Horse,Natural
31,it has small ears and long mouth,it has small ears and long mouth,horse1.jpg,Horse,Natural
31,it is an animal running very quickly with fluffy tail,it is an animal running very quickly with fluffy tail,horse2.jpg,Horse,Natural
31,they have long mouths and small ears,they have long mouths and small ears,horse3.jpg,Horse,Natural
31,it is an animal which looks like a bigger dog,it is an animal which looks like a bigger dog,horse4.jpg,Horse,Natural
31,it has brown fur and two small ears. it's running,it has brown fur and two small ears. it's running,horse5.jpg,Horse,Natural
31,it is brown and is eating grass,it is brown and is eating grass,horse6.jpg,Horse,Natural
31,it has brown long fur,it has brown long fur,horse7.jpg,Horse,Natural
31,it has brown fur,it has brown fur,horse8.jpg,Horse,Natural
32,long face and ears with black hair,long face and ears with black hair,horse1.jpg,Horse,Natural
32,running fast and long neck and face,running fast and long neck and face,horse2.jpg,Horse,Natural
32,long face big eyes with hair,long face big eyes with hair,horse3.jpg,Horse,Natural
32,brown fur with long face,brown fur with long face,horse4.jpg,Horse,Natural
32,long face and legs running,long face and legs running,horse5.jpg,Horse,Natural
32,on grass with long neck and face tail,on grass with long neck and face tail,horse6.jpg,Horse,Natural
32,hair on head with long face,hair on head with long face,horse7.jpg,Horse,Natural
32,it has black hair and long face with rein,it has black hair and long face with rein,horse8.jpg,Horse,Natural
33,"have long face, small ears and eyes, long neck","have long face, small ears and eyes, long neck",horse1.jpg,Horse,Natural
33,"can run fast, 4 legs, on the grass, long face","can run fast, four legs, on the grass, long face",horse2.jpg,Horse,Natural
33,"long face, small ears and eyes, have fur","long face, small ears and eyes, have fur",horse3.jpg,Horse,Natural
33,"long face in the wild, 4 legs","long face in the wild, four legs",horse4.jpg,Horse,Natural
